ISBN,CopyNumber,LibraryID,PurchaseDate,Condition,Status
9780743260220,4131,5,1999-03-30 20:08:20,Fine,Checked Out
9780199205646,4132,5,1983-12-15 21:51:58,Good,On Shelf
9780471738848,4133,3,2011-06-04 23:20:20,Fair,On Holds Shelf
9784063633221,4134,1,1987-03-18 01:35:03,Good,Checked Out
9781421509587,4135,2,1995-02-25 01:01:02,Fair,Checked Out
9780292701328,4136,3,1988-11-20 20:49:38,Fair,Checked Out
9780760324073,4137,5,1998-10-07 03:09:10,Fair,On Shelf
9781551669519,4138,2,1987-09-23 07:14:00,Good,On Shelf
9780811216746,4139,3,1996-11-23 21:47:54,Fair,Checked Out
9780393311037,4140,5,2008-11-03 05:18:39,Fair,Processing
9780312984861,4141,2,2000-11-01 10:11:06,Poor,On Shelf
9780380620005,4142,2,1990-04-03 02:50:48,Like New,Checked Out
9781415916292,4143,4,1988-05-25 12:22:17,Like New,Checked Out
9780151012268,4144,5,1992-08-18 13:05:30,Poor,On Shelf
9780024266408,4145,3,2013-10-20 00:45:41,Like New,Checked Out
9780024266408,4146,1,1999-10-15 11:43:06,Fine,Checked Out
9780446394598,4147,2,1983-07-12 01:36:27,Fair,On Shelf
9780789422132,4148,4,2014-11-23 17:42:40,Fair,On Holds Shelf
9780143039600,4149,5,2017-08-25 12:46:20,Good,Checked Out
9781414302683,4150,4,1985-09-07 16:54:54,Poor,On Shelf
9780452007178,4151,5,2012-02-02 18:07:51,Poor,On Shelf
9780307275561,4152,4,1989-04-26 18:16:47,Like New,On Shelf
9780590213110,4153,1,1982-05-05 11:45:42,Like New,On Shelf
9780553280814,4154,2,2010-02-02 02:29:02,Fair,On Shelf
9781561706600,4155,2,1991-01-23 20:31:16,Good,On Holds Shelf
9780765345912,4156,1,1982-08-23 21:28:32,Fair,Checked Out
9780446607438,4157,5,2000-02-15 23:52:42,Fair,Checked Out
9780486432540,4158,3,1997-07-30 03:58:38,Poor,On Shelf
9780140157727,4159,5,1987-03-25 00:29:14,Good,On Shelf
9781932206081,4160,1,2002-12-04 11:56:15,Fair,On Shelf
9780753818817,4161,5,2009-10-11 23:09:46,Good,On Shelf
9780140159950,4162,3,1980-01-11 16:53:06,Fair,Checked Out
9780345452887,4163,3,2007-01-13 05:41:56,Poor,On Shelf
9780425205594,4164,2,1995-05-01 10:30:36,Fair,On Shelf
9781579124588,4165,1,1986-09-30 14:56:36,Fair,On Shelf
9780785263708,4166,1,1989-06-18 21:00:33,Good,Checked Out
9780812035711,4167,5,1997-06-12 13:15:11,Poor,Checked Out
9780060749910,4168,1,1999-09-07 03:22:35,Good,On Shelf
9780393322965,4169,5,2018-03-26 02:33:27,Fair,Checked Out
9780674002050,4170,4,2015-01-22 10:58:37,Fine,On Holds Shelf
9780345396938,4171,3,2010-06-10 04:01:33,Like New,Processing
9780060928773,4172,5,1985-06-30 18:08:42,Good,Processing
9780486420424,4173,2,1999-06-14 13:58:27,Fine,Checked Out
9780785265436,4174,5,1999-02-26 15:29:12,Fine,On Shelf
9780330397803,4175,5,1998-06-18 21:44:39,Good,On Shelf
9780812509663,4176,3,1995-09-24 03:36:51,Good,On Shelf
9780802151780,4177,5,1989-10-16 17:33:09,Good,Checked Out
9780674008205,4178,4,2008-08-31 08:40:38,Like New,On Holds Shelf
9780451210852,4179,2,1980-06-24 15:30:35,Like New,Checked Out
9780415267632,4180,2,2009-10-02 06:46:45,Poor,Checked Out
9781570623950,4181,2,1984-11-26 15:51:15,Fine,On Shelf
9780141805627,4182,3,2014-06-22 00:45:24,Good,On Shelf
9782070418015,4183,3,1996-04-06 00:23:45,Good,On Shelf
9780552146739,4184,1,2006-03-21 12:29:09,Like New,Checked Out
9780871139603,4185,5,2006-05-13 23:09:16,Like New,Checked Out
9780141187563,4186,2,1997-01-29 17:05:35,Good,On Shelf
9781890159191,4187,2,2013-10-13 11:32:13,Fair,On Shelf
9780446695695,4188,3,2010-06-12 12:14:31,Good,Checked Out
9780449200681,4189,2,1996-05-27 02:17:34,Fine,On Shelf
9781582430546,4190,5,2009-05-29 11:04:19,Fine,On Shelf
9780465024964,4191,1,1981-01-27 20:07:59,Fair,On Shelf
9781883011079,4192,1,2002-04-02 18:34:11,Poor,On Shelf
9780440416777,4193,3,2010-01-19 23:33:43,Fine,Checked Out
9780399146268,4194,5,2011-11-14 03:28:13,Poor,On Shelf
9780198711551,4195,3,2009-03-09 11:53:01,Good,On Shelf
9780156030304,4196,3,2018-11-30 05:23:37,Like New,Processing
9780316168816,4197,2,1984-07-04 11:46:25,Like New,On Shelf
9780345479396,4198,2,1991-01-09 22:17:10,Poor,On Shelf
9780515139754,4199,2,2001-11-21 17:56:09,Good,On Shelf
9780312878603,4200,5,1984-02-03 03:50:43,Like New,On Shelf
9780446673785,4201,2,1982-12-04 18:24:23,Like New,On Shelf
9780553383447,4202,3,2016-11-22 19:24:05,Poor,On Shelf
9780395606483,4203,5,1990-10-15 23:08:42,Like New,On Shelf
9781593081539,4204,1,1995-01-11 09:18:11,Fair,Checked Out
9780007204441,4205,5,1997-01-30 13:10:40,Poor,On Shelf
9781556434303,4206,5,2007-07-28 08:41:53,Good,On Shelf
9780679761068,4207,3,1996-08-10 09:56:51,Fair,Checked Out
9780743235655,4208,3,1997-10-08 15:18:42,Poor,On Shelf
9780060976118,4209,3,1990-01-22 12:08:45,Fine,On Shelf
9782253172284,4210,4,2008-09-17 13:23:12,Good,On Holds Shelf
9788427030978,4211,4,1990-05-30 05:42:20,Like New,Checked Out
9780472080526,4212,5,2003-12-17 10:32:59,Like New,Checked Out
9780465020942,4213,5,2017-03-03 11:14:50,Fair,On Shelf
9780060010607,4214,5,1981-05-08 10:45:35,Fine,On Holds Shelf
9781400034772,4215,2,1981-11-08 16:01:40,Fair,On Shelf
9781883398293,4216,2,1984-02-21 10:46:33,Like New,On Shelf
9780674514713,4217,4,1996-09-21 04:58:47,Good,On Shelf
9780024266408,4218,2,1999-04-19 21:53:39,Fine,On Shelf
9781560258247,4219,2,1988-02-17 04:50:47,Poor,On Shelf
9780060093563,4220,3,1988-01-15 03:04:26,Fair,On Shelf
9780521618700,4221,2,1994-12-30 10:19:23,Fair,Checked Out
9780785263715,4222,1,1995-06-13 20:23:27,Good,On Shelf
9781579905088,4223,4,1993-03-12 00:18:39,Poor,Checked Out
9781577658054,4224,2,2007-09-07 04:02:25,Fair,On Shelf
9780060736255,4225,1,1989-02-27 05:59:43,Fine,Checked Out
9780822001461,4226,5,1982-09-01 22:54:22,Good,On Shelf
9781416521105,4227,5,1999-05-09 17:38:58,Fair,Checked Out
9780071428484,4228,1,2015-04-06 06:50:23,Fair,On Shelf
9780843121315,4229,5,2010-08-29 04:21:22,Like New,On Shelf
9780007145591,4230,2,1989-07-01 23:20:49,Like New,Checked Out
9780786851157,4231,2,2003-03-11 08:26:09,Fair,On Shelf
9780471409762,4232,2,2015-11-07 23:10:15,Poor,On Shelf
9781400034710,4233,5,1995-03-26 12:35:28,Like New,On Shelf
9780394708522,4234,3,2002-07-28 08:15:33,Fine,On Shelf
9780140020038,4235,4,1990-01-20 05:55:26,Like New,Processing
9780553587067,4236,5,1993-12-29 06:18:15,Good,On Shelf
9780375415036,4237,3,2009-07-21 17:14:51,Fair,On Shelf
9780142000700,4238,4,2010-10-10 01:24:24,Fine,On Shelf
9780345484307,4239,4,1992-08-30 18:05:45,Like New,Checked Out
9780425164174,4240,5,1990-04-19 02:36:11,Poor,Checked Out
9780439236195,4241,1,2019-09-16 23:10:22,Fair,On Shelf
9780140714753,4242,2,2016-05-29 01:30:21,Fine,Checked Out
9780765312808,4243,1,1995-12-05 12:29:03,Fine,Checked Out
9780064405850,4244,3,1992-04-01 09:05:15,Poor,On Shelf
9780345440143,4245,1,2003-05-28 00:22:22,Fine,On Shelf
9780812521351,4246,3,1997-01-22 17:14:24,Poor,Checked Out
9780375703478,4247,2,1992-02-09 08:16:13,Fine,On Shelf
9780143036357,4248,1,2013-10-15 20:19:35,Good,On Shelf
9780553381412,4249,4,2012-05-10 22:23:06,Fair,On Shelf
9780892818006,4250,3,1983-12-09 14:38:28,Good,Checked Out
9780156028974,4251,4,2012-09-08 09:12:01,Like New,On Shelf
9781565482340,4252,2,1988-07-20 17:49:24,Poor,Checked Out
9780226327709,4253,3,2004-04-06 04:59:21,Fair,On Shelf
9780060898656,4254,1,1981-07-13 15:15:08,Fair,Checked Out
9781569708873,4255,3,2019-07-14 00:20:31,Like New,On Shelf
9781852402877,4256,1,1985-11-18 18:58:08,Like New,On Shelf
9780345490643,4257,4,2001-07-24 08:40:14,Like New,On Shelf
9780345362537,4258,3,2002-07-11 08:01:59,Fine,On Shelf
9784091252104,4259,3,2007-03-04 01:00:12,Poor,On Shelf
9780156031394,4260,3,2010-02-06 13:37:40,Fine,On Shelf
9780140449242,4261,1,2020-01-06 04:09:03,Poor,On Shelf
9780345486479,4262,4,1995-01-04 14:09:06,Like New,Checked Out
9780140443875,4263,4,1993-02-27 22:05:35,Fine,On Shelf
9781595820945,4264,5,1998-09-06 11:09:10,Good,On Shelf
9780349106717,4265,2,2015-04-06 16:39:27,Like New,On Shelf
9780060955427,4266,1,2000-08-06 18:41:35,Fine,Checked Out
9780393975420,4267,2,2003-09-19 09:07:19,Fair,On Shelf
9780886774011,4268,3,2013-11-18 17:00:00,Fair,On Shelf
9780872203525,4269,2,2008-10-18 20:07:14,Fair,Checked Out
9780131494848,4270,2,1997-10-28 21:19:45,Fair,Checked Out
9780156028417,4271,5,1992-12-05 00:27:31,Fair,Processing
9780553585971,4272,3,2004-10-31 20:36:27,Fine,On Shelf
9780395859971,4273,1,2009-04-23 05:52:06,Like New,On Shelf
9780141439624,4274,2,2017-01-03 18:30:48,Poor,On Holds Shelf
9780385264730,4275,4,1988-06-22 14:02:48,Like New,Checked Out
9780140311259,4276,3,1992-07-19 03:57:55,Fair,On Shelf
9780571192526,4277,5,1984-10-07 00:50:37,Good,On Shelf
9780553563382,4278,4,1998-11-04 13:05:10,Fine,On Shelf
9780521402408,4279,4,2005-07-05 08:02:07,Good,Checked Out
9780747559047,4280,3,1981-08-05 01:41:28,Poor,Processing
9780807085738,4281,3,1986-05-09 21:48:26,Good,Checked Out
9781572704978,4282,4,2013-06-08 01:25:52,Poor,On Shelf
9781560258247,4283,2,1990-12-27 13:12:08,Like New,On Shelf
9780767919371,4284,3,1983-07-04 21:38:19,Like New,On Shelf
9780345487421,4285,2,2016-09-26 17:42:47,Like New,On Shelf
9780306809323,4286,1,2020-05-31 09:49:01,Fine,On Shelf
9781421508658,4287,2,1997-06-08 10:39:33,Poor,On Shelf
9781590303160,4288,3,1994-04-12 01:21:50,Good,On Shelf
9780060002053,4289,1,1999-09-10 09:42:46,Good,Checked Out
9781402714528,4290,1,1984-06-14 08:53:06,Good,On Shelf
9780141182674,4291,4,2014-07-27 22:27:07,Good,Checked Out
9780142302453,4292,2,1990-05-13 05:34:47,Poor,On Shelf
9780099481249,4293,3,1990-03-17 10:15:19,Like New,Processing
9780940450226,4294,3,1987-09-15 22:15:00,Poor,On Shelf
9780765342539,4295,3,1991-03-16 04:56:17,Like New,Processing
9780142300701,4296,5,1989-04-10 08:09:34,Fair,On Shelf
9788478888467,4297,1,2015-01-02 01:02:39,Fine,Processing
9781904859208,4298,3,1994-08-21 21:36:05,Like New,On Shelf
9788497934329,4299,2,1986-05-27 11:43:36,Like New,Checked Out
9780137903955,4300,3,1987-08-22 09:04:53,Poor,On Shelf
9780978655563,4301,4,1997-05-12 16:37:16,Fine,On Shelf
9780385499095,4302,1,1980-08-26 00:46:40,Good,On Shelf
9781591165835,4303,1,1989-11-04 03:15:40,Poor,On Shelf
9780747566823,4304,4,1996-06-24 16:57:04,Good,On Shelf
9781596921535,4305,2,1982-12-08 19:19:05,Like New,On Shelf
9780142437896,4306,1,2009-12-02 10:51:46,Poor,On Shelf
9780553382167,4307,1,1997-10-20 02:01:03,Poor,On Shelf
9780486450490,4308,3,2016-12-03 01:58:21,Fair,On Shelf
9780671569020,4309,1,1997-03-19 04:32:53,Fine,On Shelf
9780312977672,4310,3,2018-04-13 06:48:56,Fine,Checked Out
9781401202170,4311,1,1988-11-15 06:04:54,Like New,Checked Out
9781400033614,4312,2,1992-09-20 13:11:10,Poor,On Shelf
9780739322062,4313,3,2013-03-26 13:14:33,Poor,On Shelf
9780441140015,4314,1,1995-07-25 23:47:22,Like New,Checked Out
9784088730226,4315,1,2015-09-21 12:14:26,Like New,On Shelf
9780143039143,4316,1,1996-11-23 20:35:14,Poor,Checked Out
9782707301482,4317,1,1982-05-06 10:29:17,Poor,On Shelf
9782290320105,4318,4,1982-10-05 04:08:29,Poor,On Shelf
9781563890345,4319,3,1998-09-12 20:09:29,Fair,On Shelf
9780670400676,4320,4,2002-08-16 15:52:49,Like New,On Shelf
9780345467324,4321,4,1985-12-29 13:47:08,Poor,On Shelf
9780156031547,4322,3,2018-07-08 18:23:00,Fine,On Shelf
9780151400034,4323,2,2001-12-20 05:58:07,Like New,On Shelf
9781571290533,4324,1,1994-06-12 13:32:34,Good,On Shelf
9780446364294,4325,1,1980-01-18 16:04:36,Fine,On Shelf
9780971702127,4326,1,2017-04-12 04:33:38,Like New,On Shelf
9780143036494,4327,3,2006-11-24 20:11:19,Like New,On Shelf
9780440236733,4328,2,1989-03-14 13:07:48,Good,On Shelf
9780743437578,4329,2,2001-02-24 00:13:25,Good,On Shelf
9781419150012,4330,4,1997-03-01 15:07:10,Like New,On Shelf
9780307264893,4331,1,2010-06-09 17:24:14,Poor,Checked Out
9780141182865,4332,5,2012-05-06 22:38:04,Like New,Checked Out
9781400040353,4333,5,2008-05-23 19:01:12,Poor,On Shelf
9780520215108,4334,2,2005-05-12 01:02:28,Like New,Checked Out
9780940450004,4335,4,2012-08-03 19:30:51,Fair,On Holds Shelf
9780452276963,4336,3,1982-07-14 04:15:56,Like New,Checked Out
9781579126278,4337,3,1989-10-25 09:46:40,Good,On Shelf
9781592000678,4338,5,2008-05-24 16:06:56,Like New,On Shelf
9780310272663,4339,3,2016-06-05 04:30:28,Poor,On Shelf
9782070394821,4340,4,2008-07-07 23:28:54,Fair,On Shelf
9781589880023,4341,4,2008-03-25 08:15:22,Good,Checked Out
9780449146972,4342,1,2011-02-04 11:22:00,Poor,On Shelf
9780761143697,4343,1,2005-12-18 11:01:05,Like New,Checked Out
9780671026011,4344,5,1993-02-28 14:08:19,Fair,Checked Out
9780192893222,4345,1,1995-03-17 07:10:26,Fine,On Holds Shelf
9782742731107,4346,5,2004-01-01 00:27:15,Like New,On Shelf
9780195135794,4347,5,1998-06-18 06:17:59,Fair,Checked Out
9780515134476,4348,5,2011-01-13 17:03:35,Fine,On Shelf
9780761104841,4349,3,2011-03-13 01:26:17,Fair,Checked Out
9780743262170,4350,3,2009-11-05 09:42:37,Like New,On Shelf
9780679761785,4351,2,2013-04-05 06:50:34,Good,On Shelf
9784091256461,4352,1,2004-03-07 18:02:53,Fine,Checked Out
9780553383539,4353,2,1980-09-19 04:17:58,Fine,On Shelf
9780739403457,4354,2,2018-01-10 23:08:01,Like New,On Shelf
9780375703478,4355,4,1992-05-13 20:02:19,Good,On Shelf
9780385497527,4356,5,1993-08-17 02:10:39,Fine,On Shelf
9788497596824,4357,3,2010-12-27 04:33:55,Fine,Checked Out
9780517480106,4358,2,1980-09-14 05:25:45,Fair,On Shelf
9780671878849,4359,3,2018-10-22 23:24:28,Poor,Checked Out
9780393979312,4360,1,2000-03-24 09:31:19,Fair,On Shelf
9780618422531,4361,5,2000-06-02 00:18:51,Like New,On Shelf
9780156659758,4362,1,1981-10-27 02:41:44,Good,Checked Out
9780143039839,4363,5,2020-02-24 02:16:25,Fine,On Shelf
9780141318301,4364,2,2011-03-15 21:16:14,Like New,On Shelf
9781416521105,4365,5,2010-10-13 04:34:56,Like New,On Shelf
9780446613361,4366,3,2019-12-12 20:40:16,Like New,On Shelf
9780684852225,4367,1,1997-08-12 13:43:42,Poor,Checked Out
9780393926798,4368,1,1982-08-14 12:23:21,Good,On Shelf
9780446608893,4369,4,1982-08-10 16:38:09,Like New,On Shelf
9780307276902,4370,3,1982-06-25 02:45:54,Fair,On Shelf
9780142402481,4371,4,1983-10-18 17:49:48,Fair,On Shelf
9780192802378,4372,5,2009-01-29 10:34:05,Fine,Checked Out
9780345478160,4373,2,1987-02-20 08:24:26,Poor,On Shelf
9780786893966,4374,2,2004-07-29 07:04:36,Poor,Checked Out
9780946061150,4375,1,1980-02-02 00:04:36,Fair,On Holds Shelf
9780743454551,4376,5,1996-05-20 01:36:52,Fine,Checked Out
9780345215505,4377,1,2008-04-11 09:07:20,Like New,On Shelf
9780002310192,4378,2,1986-07-19 11:40:25,Fine,On Shelf
9780306804830,4379,3,1989-04-25 18:56:53,Fine,On Shelf
9781590302088,4380,3,2016-11-30 01:59:19,Poor,Checked Out
9780764134289,4381,4,1991-05-18 17:56:06,Poor,Processing
9780385339599,4382,5,2003-07-25 12:57:09,Fine,Checked Out
9781569550342,4383,1,1994-07-29 14:09:02,Fair,On Shelf
9780312181338,4384,2,2006-02-25 10:13:22,Fine,Checked Out
9780307275561,4385,3,1995-02-07 08:40:54,Fine,On Shelf
9780156260329,4386,2,1988-05-07 21:03:42,Fair,On Holds Shelf
9780375725302,4387,4,1995-12-27 05:30:19,Fine,Checked Out
9780226329659,4388,5,1999-01-27 11:37:15,Poor,On Shelf
9789685957007,4389,4,2008-02-08 02:47:53,Poor,On Shelf
9780743412803,4390,3,2018-06-24 08:55:05,Good,Checked Out
9780060727536,4391,4,1997-01-23 18:37:05,Like New,On Shelf
9780060934545,4392,4,2014-06-15 12:51:09,Fine,On Shelf
9780965429900,4393,5,1986-09-03 20:14:34,Fine,On Shelf
9781595580276,4394,5,2001-07-09 14:18:11,Like New,Checked Out
9780380718122,4395,4,2000-12-16 04:09:25,Fine,On Holds Shelf
9780590444774,4396,1,2014-03-25 19:35:08,Poor,Checked Out
9782070306022,4397,1,2004-09-20 11:04:06,Good,On Shelf
9780393311037,4398,2,2016-02-15 01:09:18,Fine,On Shelf
9780451457592,4399,3,1998-02-23 13:24:23,Like New,On Shelf
9780719071157,4400,5,2018-11-10 01:57:09,Like New,Checked Out
9780553804799,4401,1,2019-08-01 21:12:39,Fair,On Shelf
9780977698943,4402,3,1988-04-01 18:11:33,Poor,Checked Out
9781931082617,4403,3,2005-05-01 21:26:53,Fine,Checked Out
9780064433730,4404,2,1997-03-26 10:45:26,Poor,On Shelf
9780756611286,4405,1,1999-03-28 20:22:59,Fair,Checked Out
9780099422174,4406,4,2001-11-22 15:53:21,Good,Checked Out
9780140437973,4407,1,2012-07-31 19:37:04,Like New,On Shelf
9780152051242,4408,1,1997-08-26 03:52:12,Fine,Checked Out
9780743284882,4409,1,1997-05-08 06:38:43,Fine,On Shelf
9781883477370,4410,2,2006-12-12 02:56:36,Good,Checked Out
9780684854755,4411,4,1992-09-20 06:26:55,Fair,On Shelf
9780553578683,4412,1,2020-08-19 22:09:19,Fair,On Shelf
9780679727293,4413,1,1983-06-07 06:39:49,Good,Checked Out
9780425183311,4414,5,1984-02-24 21:41:18,Fine,On Holds Shelf
9780374292799,4415,3,1997-11-17 07:25:56,Fair,On Shelf
9781593077365,4416,4,1983-10-12 04:57:33,Good,On Shelf
9780750934220,4417,3,2015-04-17 14:12:45,Fine,On Shelf
9780375726217,4418,5,1999-07-04 04:26:29,Poor,Checked Out
9781580012515,4419,1,1994-03-09 15:53:06,Good,On Shelf
9781559277587,4420,5,1999-06-20 08:21:18,Poor,On Shelf
9780743487580,4421,4,1987-11-16 04:14:33,Good,On Shelf
9780671867423,4422,4,1992-07-25 16:29:25,Good,Checked Out
9780425201961,4423,5,1994-08-27 10:42:43,Fair,On Shelf
9782264031914,4424,4,2006-01-07 16:40:31,Like New,Checked Out
9780521288842,4425,4,1995-04-16 16:32:37,Fair,On Shelf
9780141805610,4426,2,1999-04-04 06:36:48,Poor,On Shelf
9780451528834,4427,3,2003-11-17 21:41:20,Poor,Processing
9780060882037,4428,2,2007-11-15 16:19:39,Fine,Checked Out
9780881507195,4429,5,1993-05-05 18:16:21,Like New,Checked Out
9780791056646,4430,1,1987-09-27 15:56:46,Fair,On Shelf
9780765356178,4431,1,1992-06-03 16:55:17,Like New,Checked Out
9780758202956,4432,4,1992-06-11 21:08:45,Fine,On Shelf
9780060256753,4433,3,2002-07-22 18:41:55,Poor,Checked Out
9780446520591,4434,2,2012-07-05 07:49:10,Poor,Checked Out
9780743290340,4435,2,1984-05-27 10:47:49,Fine,On Shelf
9780786818723,4436,1,2005-09-02 07:10:09,Good,On Shelf
9780802138880,4437,2,2018-12-30 10:49:55,Poor,Checked Out
9780553471830,4438,5,2000-07-21 00:02:36,Poor,On Shelf
9780688060695,4439,4,1992-11-04 03:09:47,Fine,Checked Out
9780060622138,4440,1,2003-04-09 17:48:27,Good,On Shelf
9781591164852,4441,1,2019-01-09 13:02:08,Fine,Processing
9780393319798,4442,3,2013-05-16 01:33:32,Fair,Processing
9780743250412,4443,4,2008-07-04 10:24:30,Like New,On Shelf
9780375702242,4444,4,2016-03-29 21:06:46,Fair,On Shelf
9780425194522,4445,4,1993-10-01 01:18:48,Fine,On Shelf
9781591169253,4446,2,1995-01-01 09:30:19,Poor,On Shelf
9781416500292,4447,3,2002-09-06 19:25:17,Poor,Processing
9780141805610,4448,2,1983-09-03 20:33:22,Like New,On Shelf
9781594480119,4449,2,2003-12-11 01:30:16,Like New,On Shelf
9780440228165,4450,3,2005-05-11 17:10:38,Good,On Shelf
9780553455809,4451,4,1987-09-15 06:48:15,Fair,On Shelf
9780374529260,4452,1,1980-12-19 11:30:39,Poor,Checked Out
9780345464781,4453,3,2016-01-25 22:47:26,Fine,On Shelf
9780425209219,4454,5,2020-07-25 07:54:53,Like New,On Shelf
9780823408818,4455,3,1984-11-23 03:07:33,Fine,On Shelf
9780393060416,4456,2,2003-05-11 03:19:11,Poor,Checked Out
9780142000274,4457,4,1987-08-15 20:26:39,Fair,Processing
9781416908173,4458,5,2002-07-13 04:33:17,Fair,On Shelf
9780060885458,4459,3,2017-11-24 04:06:33,Like New,Checked Out
9780816525096,4460,2,2005-11-03 22:08:01,Like New,On Holds Shelf
9780425194997,4461,5,2011-09-22 04:40:55,Good,On Shelf
9780670400676,4462,3,1983-05-07 20:26:54,Fine,On Shelf
9780375761140,4463,2,2008-07-09 11:09:43,Fine,Processing
9780060747459,4464,2,1988-10-13 18:49:36,Like New,On Holds Shelf
9781563894893,4465,5,2010-09-18 10:05:32,Like New,On Shelf
9780060739683,4466,1,1999-04-02 15:11:29,Poor,On Shelf
9780553562965,4467,5,2001-05-23 18:59:32,Fine,On Shelf
9783442755004,4468,5,2017-10-13 18:59:59,Fine,Processing
9780802415318,4469,2,2012-05-17 22:31:37,Good,Checked Out
9780140288483,4470,3,2016-12-04 16:46:34,Poor,On Shelf
9780743487146,4471,4,1989-06-19 05:56:46,Poor,On Shelf
9780727862983,4472,4,2009-10-28 02:16:20,Fair,On Shelf
9781563891892,4473,5,2016-06-14 19:14:23,Fine,On Shelf
9780553571585,4474,2,2000-04-05 03:50:09,Like New,On Shelf
9780131551138,4475,2,1983-06-30 18:43:49,Fair,Checked Out
9780671026226,4476,3,2004-03-28 06:54:33,Fine,On Shelf
9781575420776,4477,5,1999-12-07 06:28:28,Like New,On Shelf
9780679722311,4478,2,2007-08-07 04:56:42,Good,On Shelf
9784088731698,4479,4,2011-06-24 21:39:06,Like New,On Shelf
9780553581355,4480,2,1984-08-23 17:22:40,Fine,Checked Out
9780307237903,4481,5,2020-10-31 01:40:51,Fair,On Shelf
9780765345011,4482,3,1988-07-25 20:56:57,Fair,On Shelf
9780262571036,4483,2,1998-03-13 03:52:31,Fair,Checked Out
9780312426453,4484,4,1999-09-27 20:49:10,Fine,Checked Out
9788466616928,4485,4,1986-12-26 16:15:44,Like New,On Holds Shelf
9780060511067,4486,4,1990-07-01 19:54:12,Poor,On Shelf
9780767921695,4487,5,1990-08-31 18:03:43,Like New,On Shelf
9780385732598,4488,4,1993-11-08 09:18:03,Good,On Shelf
9781416530817,4489,4,1998-08-03 07:58:16,Fair,On Shelf
9780763628109,4490,1,2015-01-30 19:35:09,Fine,Checked Out
9780141180366,4491,4,1995-09-27 19:25:40,Fine,Checked Out
9780137903955,4492,4,2004-05-06 11:25:17,Like New,Checked Out
9780312315733,4493,4,2006-06-23 08:50:11,Fine,On Shelf
9781567922691,4494,3,2009-03-17 01:30:42,Poor,On Shelf
9780671047504,4495,3,1982-09-27 04:43:02,Like New,Checked Out
9780823006571,4496,5,2020-08-07 08:13:34,Poor,On Shelf
9780764525902,4497,1,2003-03-12 10:51:48,Good,On Shelf
9780749305796,4498,4,1998-07-20 20:47:17,Fine,Checked Out
9780670038718,4499,4,1990-03-29 05:41:02,Good,Checked Out
9780375706363,4500,3,1992-08-22 14:59:38,Good,Checked Out
9781419341045,4501,5,2011-04-30 21:27:53,Poor,Checked Out
9780345434807,4502,2,1990-09-11 14:57:16,Like New,On Shelf
9780596003067,4503,5,2001-02-23 11:35:09,Fair,On Shelf
9781577660095,4504,4,2001-03-02 20:02:47,Poor,On Shelf
9781416600305,4505,2,1983-07-21 23:44:18,Good,On Shelf
9780786937790,4506,1,1989-04-08 00:31:36,Fine,On Shelf
9780006176954,4507,5,1997-04-28 07:57:18,Fair,Checked Out
9781416509370,4508,2,2004-09-08 07:20:58,Poor,On Shelf
9780345448149,4509,3,1980-11-16 20:55:36,Poor,Checked Out
9780753820254,4510,3,2015-05-10 02:45:45,Poor,On Shelf
9780385721004,4511,5,1987-11-24 21:15:34,Good,Checked Out
9781840220551,4512,1,2009-09-10 05:43:49,Fair,Checked Out
9780425134351,4513,3,1993-01-25 19:18:38,Poor,On Shelf
9780451207357,4514,4,2006-11-17 03:15:26,Like New,On Shelf
9781416546023,4515,1,1997-07-01 00:28:59,Good,On Shelf
9780060578114,4516,4,2002-12-16 15:05:04,Good,On Shelf
9781551111728,4517,2,2015-01-19 07:14:25,Like New,Checked Out
9788478713806,4518,5,1989-07-07 01:50:33,Like New,On Shelf
9780553157277,4519,4,1998-10-30 06:18:10,Good,Checked Out
9780743457620,4520,1,2008-03-01 23:29:03,Fine,On Shelf
9780743470124,4521,3,2002-03-13 14:19:47,Fair,On Shelf
9780743273060,4522,5,2006-11-19 04:15:16,Poor,On Shelf
9780679783367,4523,5,1988-03-15 13:54:45,Fair,On Shelf
9781557091031,4524,2,2019-10-17 04:34:42,Good,Checked Out
9780060561185,4525,1,2004-08-04 13:07:38,Good,On Shelf
9780743276122,4526,1,1990-08-31 01:08:52,Poor,On Shelf
9780141180670,4527,4,1984-10-31 10:35:33,Fine,On Shelf
9781568581491,4528,2,2018-08-14 17:45:26,Good,Checked Out
9780765350503,4529,1,2020-07-10 02:03:07,Poor,On Shelf
9780310929550,4530,5,2009-03-22 19:26:35,Good,Checked Out
9780440300281,4531,1,1993-12-13 05:56:51,Good,Processing
9780739318614,4532,5,1980-07-23 02:00:35,Good,Processing
9781403967923,4533,3,2010-01-07 16:56:05,Like New,On Shelf
9780237526887,4534,5,2014-01-09 07:45:35,Good,Checked Out
9780060735258,4535,3,2005-07-13 05:53:06,Good,Checked Out
9780142501559,4536,3,1985-02-03 22:58:54,Good,On Shelf
9788498000832,4537,5,1999-02-24 11:43:16,Fine,On Shelf
9780060256715,4538,3,2016-03-22 15:44:41,Like New,Processing
9780385191661,4539,5,2012-12-09 12:46:19,Like New,On Shelf
9780224064736,4540,5,2006-01-09 22:59:50,Like New,On Shelf
9782221092491,4541,5,1990-11-05 23:33:45,Poor,On Holds Shelf
9780156260381,4542,1,2010-08-06 03:30:52,Poor,Checked Out
