PatronID,ISBN,LibraryID,DatePlaced
809,9780007158058,4,1993-03-16 09:51:14
252,9780805427776,5,2004-06-11 04:36:36
501,9788432217289,5,1985-09-09 14:24:59
800,9780786837878,3,1981-11-02 20:10:17
245,9782290053652,1,2017-03-09 17:09:20
924,9780307264879,3,1991-03-30 10:07:18
527,9780439700887,2,2004-10-28 19:29:13
57,9780375726521,3,2000-11-18 15:14:39
354,9780325005683,1,1981-12-09 15:57:29
395,9780553383683,4,1981-06-09 03:19:05
935,9780596006624,4,1996-02-16 02:35:56
510,9781593154417,3,1981-03-15 01:06:09
135,9780395517420,5,2019-02-21 06:59:56
56,9780131862616,3,1982-01-25 21:37:29
83,9788466616201,5,1997-07-15 21:11:47
465,9780140621594,1,2000-04-06 04:39:33
68,9780060516055,4,2005-05-07 10:14:13
190,9780300119947,1,2010-08-21 14:27:46
878,9780099592419,3,2013-05-22 10:18:42
441,9780393974997,1,2005-11-29 21:09:53
120,9780060776091,1,1998-04-30 09:28:43
224,9780393960587,5,1998-07-03 20:57:33
354,9780674995864,1,2006-05-28 21:19:45
335,9780060952433,5,1987-07-22 12:31:46
616,9780195143737,1,1981-06-12 01:28:52
328,9780807218730,1,2001-03-24 07:20:13
823,9781557046550,3,1994-01-10 08:21:07
857,9780970312532,5,2006-11-04 19:26:44
997,9780143039099,5,2014-10-10 16:30:19
678,9780064403368,1,1985-04-21 23:31:10
351,9780812975215,4,2001-12-11 07:35:34
701,9780573051333,1,2008-02-17 10:57:02
163,9781421513799,3,1993-04-09 19:57:42
890,9780073250359,3,1983-09-06 02:11:59
252,9780451207647,2,1988-04-13 04:56:39
779,9780553380965,1,2004-08-25 16:40:38
256,9780142437261,1,2006-02-14 04:38:03
537,9781581345278,2,2017-03-19 11:39:08
897,9780785121947,2,2005-07-26 00:15:57
850,9780787960759,1,2006-01-03 14:01:12
412,9780345455291,1,2018-04-11 14:48:22
502,9780385410786,5,1997-05-03 03:01:39
80,9780375708732,2,2006-09-04 07:44:08
597,9780446600347,3,2003-10-14 12:43:47
789,9780374525316,3,1980-06-22 19:16:58
237,9780140436075,1,2002-09-04 18:33:16
707,9780786938216,5,2003-04-01 10:07:57
288,9780147712554,4,2005-01-08 14:05:44
876,9780553275216,1,1992-03-04 12:36:51
992,9781416935148,2,2018-03-18 23:27:03
896,9780060001452,3,1984-10-02 10:53:36
284,9781419150012,3,1985-03-25 13:06:17
33,9781593109158,1,1992-03-19 10:16:10
606,9782253000044,4,1980-12-07 07:48:10
678,9780061093982,4,1986-08-04 18:25:43
431,9781400047338,5,2019-06-21 18:17:10
491,9780806523491,1,2013-10-05 05:46:11
754,9781421510668,2,1998-05-06 05:25:18
998,9781591163558,1,2004-02-11 19:08:35
601,9780312421700,4,2016-10-30 20:52:15
702,9780007120680,3,2017-05-15 19:23:24
404,9781416505419,1,1996-12-06 02:14:10
532,9780451526915,2,2001-11-13 00:16:13
946,9780743272506,2,2010-06-15 18:54:11
487,9780553384154,5,2013-05-14 03:58:12
653,9781588340979,1,1992-04-11 23:08:32
227,9780140502015,5,1986-07-30 12:01:41
107,9780385339704,3,2001-01-10 06:19:22
335,9781423100201,5,2018-09-19 02:07:14
301,9788496284531,1,2020-07-24 07:09:03
532,9780812553291,3,2017-03-11 23:26:29
377,9780140297782,4,2010-05-01 05:31:09
398,9780679642596,2,2004-09-12 06:12:09
866,9780425199831,1,1992-11-20 10:54:59
208,9781416523727,1,1991-11-28 16:35:29
420,9781844132393,3,2000-01-30 08:29:52
456,9781904920359,4,1980-03-08 08:15:10
113,9781591163190,2,2018-06-05 16:38:07
72,9780387988924,1,1986-01-02 11:37:44
313,9780143038825,2,1994-05-31 23:40:19
91,9781581150377,5,2015-01-13 17:17:19
591,9781400078417,3,1984-05-21 08:42:07
465,9780345458261,4,2018-06-09 19:57:01
494,9781420927320,3,2007-12-08 06:05:21
601,9780739332078,3,1992-01-21 05:42:32
310,9780060931803,5,1996-02-17 10:12:34
729,9780515133080,1,2004-08-06 07:38:46
369,9780689807015,5,1998-01-14 07:36:52
165,9780307350329,2,2007-05-14 20:10:34
363,9780061131622,2,2013-06-23 21:37:57
732,9780553409680,3,2001-11-02 14:00:39
556,9780843124927,3,1994-06-10 09:25:28
48,9780744006452,1,2019-09-19 10:43:47
11,9780802142405,1,2012-04-06 20:57:49
723,9781421502229,5,1991-11-25 20:37:28
26,9780425201398,5,1990-11-09 19:08:47
229,9781883011543,3,2012-02-05 18:56:09
33,9780224072656,1,1983-07-22 10:44:43
135,9780758210180,3,1990-06-30 20:02:40
392,9780755323012,3,2002-01-29 23:50:27
889,9780099437529,2,2014-11-25 02:27:49
412,9780141185132,4,2012-02-10 22:33:45
16,9780446692472,2,1983-07-14 08:56:19
329,9780751370737,2,1994-09-09 11:37:41
42,9780006496908,3,1991-11-10 02:19:27
885,9780446673785,2,1980-02-04 17:03:07
995,9780465081424,5,1980-09-04 13:53:59
921,9780316139243,3,2009-07-29 14:58:35
256,9781841591384,5,1996-05-22 09:11:06
587,9780806527284,1,1980-05-02 22:21:43
446,9780878056262,2,1989-10-31 09:49:49
906,9780684854731,1,1998-08-28 11:47:58
622,9780553345391,2,2010-09-14 20:15:06
338,9780345481283,5,2007-04-25 00:19:52
663,9780345449030,4,1983-12-11 05:01:52
309,9781841157498,3,2002-09-10 13:45:13
234,9780440228899,2,1999-11-28 13:14:55
351,9781569310199,3,2002-10-24 07:35:17
26,9780061120091,5,2005-12-18 15:46:46
478,9780312421977,4,1997-12-26 00:47:09
5,9780141441115,4,2012-04-30 02:35:58
889,9780756403911,5,1987-10-31 07:12:56
228,9780198601739,4,1994-07-16 08:01:41
793,9780064404419,5,2010-07-12 02:25:57
953,9780375759345,5,1985-11-26 07:10:37
929,9780816639823,2,2020-09-10 16:54:48
801,9780451527349,3,1984-04-17 19:36:15
224,9781550821086,5,2018-02-27 14:44:07
420,9780553804799,5,2011-09-15 17:58:33
517,9781569471036,4,1990-04-19 19:07:05
495,9780618582150,3,1985-02-11 07:22:27
705,9780553282801,3,2004-12-31 21:20:27
519,9780896583214,2,1984-10-10 14:45:02
137,9780451452580,2,1982-04-04 11:59:05
21,9780099284291,1,2013-01-06 01:30:25
520,9780439896184,3,2007-07-18 17:32:35
301,9781595328410,4,2007-05-07 18:16:51
614,9784088734323,1,1980-05-02 11:13:46
54,9780060586379,4,2020-08-17 11:52:59
259,9780553351392,5,2002-06-24 15:15:23
810,9781931520249,3,2015-05-12 22:07:37
248,9780192807267,5,1998-09-16 10:42:24
887,9780345423870,3,1998-06-24 03:59:35
621,9781559343565,3,1986-11-12 17:01:09
539,9780525945567,4,1999-09-25 13:05:32
143,9780740720123,1,1989-11-13 13:15:53
502,9780140042320,4,1986-02-17 11:45:06
83,9780674268630,1,2009-01-04 23:05:02
540,9780345492869,2,1989-03-02 03:05:26
171,9780345455918,5,2012-01-08 00:51:21
816,9780898599596,4,1998-07-21 18:33:55
516,9780192835437,2,1997-12-24 18:01:15
49,9780061020612,2,2003-06-17 06:20:12
623,9781568821443,2,1980-08-10 00:20:31
717,9781883011956,3,2013-03-09 01:44:44
609,9781585421770,5,1982-05-06 16:22:29
215,9780141181288,4,2001-09-14 01:57:38
754,9780744004298,1,1991-07-05 06:21:09
10,9781401881542,3,2018-01-15 04:51:25
665,9780375802430,2,2013-01-25 03:34:39
319,9780812694550,3,1990-05-29 20:43:16
453,9781852428082,2,1984-09-26 15:09:10
836,9780345345110,4,2007-07-23 20:34:43
726,9780743477109,3,1986-06-23 10:45:48
21,9780152046996,4,2020-03-23 19:17:56
735,9780553233506,2,1991-05-06 23:38:06
579,9780375757280,4,2015-08-30 17:35:39
177,9780306807251,5,2014-04-26 13:30:30
88,9780698117976,5,1989-03-22 01:08:17
524,9780142500378,1,1989-04-12 10:26:52
517,9780060554736,4,2010-10-30 22:11:10
429,9780552152112,4,2013-01-20 12:53:25
14,9788496284531,5,1998-03-23 18:33:24
137,9780800730307,2,1980-08-01 06:26:05
200,9781567313987,4,2004-10-14 09:11:00
320,9780571214808,2,2010-09-26 06:03:36
121,9780679776819,2,1981-05-27 00:36:10
359,9780940450004,4,2015-09-16 06:55:59
110,9780140714531,4,2003-07-11 17:14:30
998,9781842322765,4,1994-01-24 18:47:35
245,9780413752802,2,1989-12-02 12:14:34
516,9780446607254,5,1981-05-30 11:07:49
59,9780553382167,5,2009-10-26 22:03:46
348,9780684801520,1,2019-08-08 15:20:10
680,9780393978513,5,1983-12-28 11:38:39
819,9780684866222,1,1994-06-16 12:35:56
829,9780842356220,5,2014-09-14 11:09:16
562,9781597800440,5,2006-11-19 07:05:30
238,9780375759321,1,2015-07-19 14:31:20
124,9780195143737,5,2008-04-10 18:34:40
158,9782221093832,5,2011-08-02 21:48:03
801,9780449005866,3,1995-06-01 06:37:26
61,9780198284543,5,2007-06-21 18:18:53
813,9780486281223,4,2013-09-22 13:53:37
31,20049130001,4,1988-06-03 16:56:53
927,9780439709101,3,1981-06-27 10:42:58
730,9780674268630,2,1983-09-25 18:54:46
585,9780140449334,5,1996-06-15 01:12:11
388,9780380818952,4,2000-12-18 19:36:59
361,9780006550433,2,1997-04-12 09:06:38
887,9780739322062,4,1980-11-27 00:46:40
940,9780060511135,5,1980-03-14 18:03:39
566,9780770422455,4,2017-12-05 19:43:30
39,9780130352996,4,1997-03-15 09:11:28
179,9781887178945,1,1996-05-07 00:07:39
308,9780140621624,4,2001-09-18 13:06:58
631,9780440424949,5,2018-12-01 19:15:52
740,9781844082520,5,2006-10-20 22:02:24
938,9780842383677,3,2019-04-26 11:08:44
433,9780452284937,4,2010-03-15 10:07:15
658,9780130887016,4,2009-04-07 21:23:55
328,9780965796934,3,2004-03-10 19:53:09
21,9780192862099,4,1993-11-01 06:03:41
190,9780312264895,1,1983-12-04 02:05:15
245,9780375758737,5,1997-12-11 04:24:43
869,9780060765408,4,1999-05-02 04:50:10
498,9780156421171,2,2007-06-01 19:01:55
803,9780060765453,1,1993-07-12 06:41:13
92,9780679643241,5,2003-10-09 11:27:58
514,9781585678839,1,1986-06-12 14:41:01
41,9780440208143,1,2015-10-17 19:07:32
677,9780143036401,1,1996-08-04 20:17:34
271,9780679740131,1,1985-10-10 00:04:28
259,9781582343495,4,2013-01-12 13:20:21
113,9781402728112,2,1987-06-23 20:27:20
807,9780142437681,2,2017-03-07 17:43:26
486,9780739322208,1,2009-12-18 07:25:41
186,9781400096473,3,1996-01-28 16:40:59
72,9780316367950,4,1995-02-02 14:05:06
421,9780307263117,5,1987-09-04 13:38:15
576,9780763628321,1,2000-08-01 17:32:02
883,9780060859626,2,1985-10-18 07:51:33
699,9780618258024,1,2009-06-11 00:56:45
368,9780061054686,3,1987-05-28 14:59:34
603,9781405153607,3,1985-09-20 04:42:51
517,9784088736716,3,1987-04-18 12:43:02
929,9781594130052,2,1995-09-28 16:27:33
511,9781565044043,4,2005-09-03 22:39:07
166,9780679738565,3,1990-11-01 15:11:23
476,9780486287768,4,2016-04-28 13:32:44
359,9780972121798,4,1995-09-10 03:14:39
814,9780743291354,5,2003-07-26 15:54:32
127,9780345477606,5,2008-07-09 08:36:08
709,9781883011192,5,1980-04-06 14:02:51
350,9781854597687,4,1980-07-23 18:59:54
136,9780571212002,2,1995-11-27 06:05:01
457,9781561796779,4,2007-08-27 16:13:16
729,9781880972472,2,1985-01-07 06:28:33
845,9780618709861,5,1985-05-26 13:14:16
817,9781857442021,1,1984-01-26 17:49:58
507,9780142003268,1,2000-04-23 06:40:16
968,9780812927634,3,1980-03-11 02:53:17
326,9780310252191,1,2014-08-22 04:15:29
880,9780452284241,2,2012-08-11 01:17:12
67,9782207252000,3,2014-07-12 02:34:19
140,9780762419227,3,2015-03-29 10:23:34
502,9780553213393,2,2016-03-13 06:11:24
111,9780786891078,5,1999-05-18 19:04:56
831,9780452282315,1,1981-01-07 19:02:27
683,9780871202864,4,1994-03-29 10:01:38
878,9780060731441,1,2006-04-13 19:30:04
812,9780349106717,4,2012-11-03 08:28:59
18,9780446617451,1,2000-03-30 20:01:43
92,9780060741044,2,1985-09-19 02:02:15
22,9780743277709,5,1991-12-20 16:20:39
264,9781594731402,2,1982-03-16 11:08:36
245,9781852424473,2,1983-09-10 15:25:37
38,9780192840943,3,2013-10-23 22:56:42
512,9780099464693,5,1990-11-29 22:29:54
492,9780738519388,2,2016-03-05 06:58:40
725,9780061159176,4,1982-10-04 01:59:33
539,9780679434047,1,2000-11-13 11:11:08
839,9780312852535,2,2006-03-31 16:26:06
932,9780446673785,2,1997-03-13 07:11:28
217,9780142437056,3,1981-06-13 15:36:43
160,9780486424545,2,2020-05-12 06:10:29
556,9780747544210,4,1990-10-02 22:03:25
707,9780345538376,4,1997-05-17 11:08:42
507,9781579126292,5,2005-03-27 21:26:28
54,9789570823363,5,2008-03-02 22:38:00
287,9780836204384,5,1992-05-14 11:32:26
578,9780761501664,4,2011-03-23 11:06:59
168,9780007153589,5,2016-07-14 14:27:46
606,9780385339681,1,1984-11-26 21:13:08
167,9780812967883,5,1996-10-20 14:53:05
511,9780425190456,1,2013-06-10 12:46:56
750,9780760320068,4,1992-08-03 03:52:19
209,9780743491693,5,1998-07-09 07:04:57
10,9780140447422,1,1988-02-21 06:26:17
906,9780071467445,1,1992-03-20 15:42:30
93,9780743260169,5,1986-11-20 09:01:46
795,9780060248123,2,1989-12-02 20:10:28
772,9780520251090,2,1981-02-24 08:31:57
449,9780395746561,5,2019-08-11 15:09:00
308,9780140441055,5,2001-01-28 23:47:29
838,9780300115864,3,2013-02-28 10:17:13
166,9781932857009,2,1983-12-25 02:45:49
253,9780062515674,3,1987-08-30 22:48:40
38,9781583225479,5,2017-10-20 12:47:58
290,9780961392161,4,2008-03-10 11:28:01
736,9780443066016,4,2002-02-25 07:45:47
420,9780192840745,4,2018-03-22 02:00:34
60,9781400033850,2,2017-08-08 21:12:57
613,9781585671267,3,1992-03-20 06:20:09
838,9781582294018,2,2011-10-15 05:30:32
333,9780743250443,5,1999-12-28 09:08:10
934,9780099471424,1,1990-11-07 19:26:02
368,9784063634525,4,1996-04-14 23:19:36
866,9780375823787,1,2019-11-30 12:35:43
861,9781421507194,1,2004-06-27 04:24:29
837,9781557046550,4,1981-05-14 16:08:33
155,9780380732548,5,2013-08-07 12:31:16
650,9780380815937,1,1992-09-10 21:27:55
829,9780393962925,5,1983-12-31 08:22:47
660,9780151012114,5,2010-01-05 13:42:20
20,9780886771386,1,2015-09-15 23:01:49
627,9780385264730,4,2012-04-18 19:28:59
95,9780684868196,2,1996-12-12 11:40:27
34,9780830826056,3,1992-09-23 04:41:26
72,9781931082082,3,1992-06-26 05:33:29
209,9781416500292,4,1985-11-24 11:09:10
782,9780816736911,4,1992-06-23 23:32:20
60,9780765345905,3,1996-08-16 09:27:02
278,9780521532488,3,2009-08-03 09:37:52
366,9781414305813,3,1991-10-31 05:36:57
582,9780201835953,1,1992-11-18 17:32:59
200,9780192803467,1,2008-04-01 05:29:15
633,9780226066660,4,2003-11-08 17:48:06
198,9780679428954,3,2020-06-26 23:13:57
204,9789861146140,2,1986-10-29 16:57:06
677,9781421507217,5,2011-03-24 19:42:45
90,9781592289448,3,1988-08-21 22:22:01
40,9781585672172,1,2020-05-18 20:51:02
428,9780552548229,3,1992-10-08 19:06:11
634,9789506440824,5,2015-02-04 20:20:06
713,9780375839375,2,1993-09-03 15:55:28
230,9780330426947,5,1987-06-13 13:18:57
394,9780792737360,3,1993-01-20 10:22:12
530,9780375707490,5,1980-12-13 00:58:40
830,9780374280390,3,1984-12-03 22:20:32
8,9781932219043,4,2014-07-12 13:01:51
363,9789681317089,3,2017-11-26 07:07:35
413,9780375757990,4,1999-12-14 07:32:43
82,9781400083411,1,2014-11-26 05:17:49
678,9780143036395,1,1997-03-18 08:15:24
617,9780751506464,3,1985-08-27 21:04:34
277,9780521002936,3,2019-09-03 01:29:27
643,9780764584381,3,1983-01-06 06:42:50
44,9789722329989,1,2005-11-16 07:26:58
995,9780521476768,4,1987-09-22 17:43:42
137,9780143039945,2,1987-06-25 18:50:58
298,9780440201045,3,2014-11-30 12:03:10
578,9780783554518,4,1993-08-01 22:24:53
687,9780425194591,2,1988-02-09 05:41:08
419,9780156029810,1,2007-09-28 13:10:13
402,9780312353261,5,1993-09-21 07:38:37
341,9781400102723,1,1995-05-30 05:02:44
988,9780062516374,2,1997-04-19 02:05:43
243,9780786937790,2,1988-11-19 16:26:18
405,9780743491686,1,2012-03-21 21:35:11
906,9780060935559,2,1992-07-19 19:55:00
634,9780126801262,1,2007-10-08 11:39:18
818,9781931047173,5,1994-12-16 05:55:14
902,9781400052219,3,1997-06-05 05:57:43
345,9780849945113,5,1984-11-20 22:59:14
930,9780312277109,4,1997-01-25 21:24:07
3,9780060539160,2,1980-04-23 14:21:57
310,9780425146224,2,2013-07-30 14:08:50
160,9780156031271,5,2010-05-07 02:11:55
879,9780060513061,1,1980-02-18 13:40:58
815,9780517189603,4,1986-04-22 21:43:23
26,9780747556404,5,1994-02-22 03:48:54
992,9780871401656,5,2005-12-22 10:58:56
537,9780316010733,2,1992-01-26 18:15:54
649,9780385423335,1,1982-06-10 08:48:55
884,9780140274097,2,2001-05-09 18:20:11
725,9780451527035,4,1984-11-11 13:44:18
354,9780385492164,4,2011-09-05 03:03:03
26,9780747546245,4,2011-10-17 05:45:20
529,9780684842233,5,1995-12-04 20:39:52
319,9780062508119,5,1997-03-14 17:42:23
91,9780141013459,5,2020-02-13 18:36:59
599,9780747267447,2,1999-02-18 04:05:46
225,9780140261547,1,1984-04-02 06:58:06
219,9780439463690,2,1990-08-21 22:37:31
791,9780345487018,1,1980-07-05 13:31:22
639,9781570671043,5,1998-05-22 13:58:07
582,9780060511067,2,1997-03-07 08:51:12
913,9789706519245,2,2002-01-20 05:26:04
202,9780965772419,2,1982-01-22 01:55:58
26,9781551669519,2,2007-07-31 21:53:56
852,9780670030774,4,1996-01-20 18:13:07
454,9781401209544,2,1980-12-15 06:11:54
845,9781416540267,5,2009-03-22 02:42:38
274,9780142501559,4,2008-08-28 09:12:06
259,9781400075713,1,1997-12-24 01:53:06
649,9781401204105,4,1984-08-17 07:50:43
771,9780618446889,3,2003-04-30 10:34:15
351,9780751506457,4,1986-08-29 20:39:14
953,9780618640140,5,2000-12-26 23:07:26
833,9780486435503,2,2019-06-20 13:12:06
666,9782879291482,3,1995-09-20 17:15:48
768,9780553571578,5,1984-02-28 00:59:54
959,9784770029751,2,2019-10-18 04:54:46
893,9780060546571,2,1981-10-17 17:33:55
28,9781888472424,2,1990-08-09 05:02:20
574,9780553571585,2,2013-01-21 23:25:08
193,9780205358625,5,2007-08-03 16:49:24
322,9780375760396,1,2014-01-30 13:25:48
932,9780425194997,3,2017-04-17 16:56:54
355,9781565078321,3,2007-07-13 22:43:57
712,9781593080297,2,1996-06-30 14:03:32
773,9781590300060,3,1996-08-23 17:14:24
30,9780976401117,2,1994-02-23 04:28:09
561,9780763632069,1,1985-09-19 14:13:10
35,9780671870744,5,1993-06-02 15:29:50
153,9780142402429,1,1997-01-15 08:35:41
154,9781890995522,2,1988-08-11 11:49:47
831,9780060574215,4,2010-01-30 18:15:10
792,9780974811826,5,1999-09-14 14:09:21
212,9780446606387,1,2017-05-14 15:41:15
614,9783499154294,2,1988-07-22 12:04:06
328,9780060541873,3,1998-03-28 14:37:13
779,9781857024692,1,2005-05-03 23:09:51
976,9780879052652,5,1982-06-23 18:23:41
475,9780452287655,1,1995-07-13 20:51:29
24,9788472238664,2,2013-10-13 01:21:48
425,9781558321823,4,1997-04-24 23:12:28
630,9780802143075,1,1999-08-04 12:53:49
176,9780743491693,1,1992-10-09 06:54:24
78,9780814326114,1,2014-07-05 12:13:42
514,9780486420493,4,1986-03-03 15:25:13
439,9780440506812,3,2005-06-14 18:38:49
836,9780395924853,3,2003-06-30 12:07:47
382,9788433920447,2,1996-10-10 15:11:52
91,9780375757990,1,2020-07-13 02:21:09
153,9780785110590,4,1990-04-01 01:50:28
864,9781557344496,1,2000-07-15 22:17:06
602,9780375403170,5,1988-04-09 22:41:51
772,9780517209486,2,1994-09-05 03:17:05
258,9780470046043,3,2009-07-02 18:48:20
806,9780156029810,3,2008-02-26 18:58:06
797,9780689822841,1,1991-08-25 19:21:59
996,9780060677015,3,2000-03-14 08:57:51
29,9780395044995,1,1995-12-08 13:50:07
157,9780674673779,2,1983-06-25 22:16:55
732,9780385339599,3,2003-11-29 19:32:43
417,9781883011888,2,1982-07-01 04:17:34
593,9781400042821,1,2009-04-24 17:41:10
180,9780140281910,2,1998-09-05 14:05:33
553,9781593270032,4,1991-01-19 11:49:28
374,9780671631987,2,1999-11-15 18:14:28
873,9780553345391,1,1989-01-07 03:43:12
769,9780525467342,1,1989-11-21 20:00:28
886,9780679800033,3,1999-05-29 22:23:50
438,9780192100283,4,1999-06-28 13:05:03
1000,9780553580075,1,1986-09-25 23:45:53
357,9780060557560,4,1980-09-30 18:34:25
332,9780743454551,4,1984-07-06 00:40:05
144,9781557092632,1,2020-01-20 18:03:40
136,9780141187563,1,2006-08-09 14:52:43
173,9780141182582,5,2006-01-07 13:59:26
78,9780613997638,5,1992-03-14 05:20:02
650,9780142406984,2,1998-09-15 12:14:30
208,9780140251579,2,1984-01-27 10:02:37
183,9789587043648,3,1991-10-04 06:19:32
195,9780743491693,1,2001-08-21 17:53:49
35,9780385722223,3,1986-11-27 07:33:41
574,9780142002155,3,1980-05-26 11:21:07
991,9780399154249,3,1983-11-27 04:46:39
845,9781416521105,1,2006-05-12 03:53:43
977,9780345486479,3,1983-01-26 22:42:31
65,9781569709078,5,2008-01-23 04:28:14
976,9780060934439,5,1988-03-28 11:14:39
844,9780765344724,4,2014-01-07 20:07:05
439,9780571219711,5,2010-09-13 21:06:50
520,9780805210477,4,2008-10-26 09:20:00
214,9780312277109,4,1992-01-08 22:21:46
871,8987059752,5,1993-04-17 11:57:21
495,9780802136183,1,2020-07-10 20:12:03
377,9780764127311,2,1985-09-06 09:01:04
912,9781593077112,4,2002-09-09 19:16:28
991,9780312422325,4,1996-08-28 06:49:10
852,9780375827488,5,1994-12-10 18:07:01
513,9780061144899,2,1998-01-11 21:10:17
473,9780786941223,3,2011-03-29 01:25:56
733,9780446500036,5,1992-07-31 18:41:55
758,9781400016082,1,2015-10-02 03:44:15
621,9780452007178,4,1992-06-19 01:45:15
961,9780201500646,1,2010-01-13 22:32:24
215,9780192834423,3,2014-11-25 15:51:59
524,9780802757487,4,1984-10-03 06:52:55
328,9780520229136,5,2015-03-31 18:03:33
105,9780812971347,1,2013-08-25 08:06:19
76,9780375755200,2,2010-04-24 23:27:21
892,9780375760303,3,2008-05-24 06:28:55
814,9780340796146,3,2000-05-02 23:02:14
953,9780814317327,3,1985-08-30 14:09:26
89,9780385497442,1,1991-09-02 17:13:41
84,9780679853954,5,1996-05-23 08:16:48
588,9781563895166,3,2018-05-21 11:06:32
62,9780300111149,5,1997-07-31 13:17:59
791,9780380731817,1,1983-01-19 02:12:16
395,9780345435774,3,2012-12-29 15:08:36
465,9781416535522,3,1993-04-01 03:40:37
399,9780553213553,4,1981-04-10 04:22:32
678,9781572308688,1,1996-10-27 21:35:15
165,9780684841212,1,1992-12-02 17:05:01
119,9781840681123,1,2011-08-14 00:25:37
31,9780385721004,5,1980-08-16 10:47:42
784,9780415929134,4,1993-07-11 21:40:18
268,9781851682348,3,2019-09-03 17:29:55
264,9780803273320,3,1999-12-09 15:45:54
141,9780425204238,2,1981-03-30 08:45:48
642,9781741045918,1,2010-01-06 11:39:24
921,9780195144819,1,2012-12-17 07:59:50
448,9781562920586,3,1997-01-02 00:03:22
456,9780061097935,3,2007-06-14 21:43:41
747,9780345464019,1,1993-02-20 01:09:00
116,9780192839428,4,2002-02-27 13:17:06
814,9780415926324,2,2000-09-05 14:31:23
504,9780394800271,5,1985-05-19 13:14:22
814,9780940650763,2,1985-09-05 00:40:32
582,9780679723134,2,2005-05-29 02:29:49
208,9780099283577,2,2001-04-16 12:14:15
746,9780312420925,1,1999-10-06 23:55:24
965,9780140185331,2,2020-01-07 14:54:39
551,9781887368797,3,2016-09-28 19:52:52
574,9780394417752,2,2015-09-02 09:36:19
493,9780060959036,3,2016-01-10 03:14:14
635,9780307266613,1,2016-05-02 23:45:26
494,9780345409461,5,1994-06-05 16:52:05
115,9780140131673,3,2008-05-14 10:02:13
466,9780312940980,2,1986-02-05 18:29:17
312,9780671662349,4,1996-02-19 01:16:16
474,9780743477550,3,2015-03-30 00:40:01
94,9780743284288,1,2006-10-13 08:00:35
16,9780684873169,3,2000-03-13 22:23:43
389,9780140367355,3,2004-12-08 16:07:49
335,9780231124928,3,1983-06-05 19:23:19
815,9780143038825,3,1987-05-04 08:44:43
554,9780152056780,2,2010-05-12 23:14:24
428,9780446603089,3,1985-01-30 07:43:44
51,9780393328608,3,1994-08-09 02:23:30
341,9780064406307,1,2014-03-01 06:42:03
17,9780140443103,4,2002-06-24 19:18:41
424,9780312878276,4,1983-05-05 13:42:51
974,9780553150322,3,1988-11-25 21:59:08
414,9781933618081,3,2020-11-22 00:01:38
246,9780679734482,3,1991-04-22 10:46:46
417,9780671727796,1,1984-11-18 07:38:32
333,9781419950582,3,2018-08-29 10:11:44
205,9780671003470,3,2019-11-20 16:21:49
433,9780553299618,2,1990-11-09 19:52:41
230,9780394705125,2,1982-05-11 14:48:08
895,9780060959036,4,1996-03-29 04:06:23
795,9780001713192,5,2018-05-19 17:59:47
970,9780843955934,2,2016-01-09 00:09:59
287,9780316013949,1,2006-11-23 12:58:51
866,9780767905107,4,1998-06-29 11:59:47
800,9780486287768,4,1980-10-14 13:42:25
841,9780452275720,4,1983-05-19 20:04:08
383,9781878823236,4,2017-01-28 20:35:03
953,9780380898039,3,2019-07-02 19:30:15
31,9780099578512,1,1980-03-23 21:09:23
686,9781843534099,2,2002-02-18 07:40:11
350,9780451516756,1,2015-09-09 18:35:44
921,9780192840318,1,2000-06-01 18:47:33
220,9780451025012,4,1994-02-26 15:37:28
163,9780515068702,1,1985-03-03 10:28:15
625,9780486437453,2,1989-05-15 10:07:30
569,9784091263995,2,2002-02-15 07:10:27
911,9780786866588,4,2004-05-13 04:44:04
636,9780060786731,5,2018-07-31 19:13:23
718,9780874808001,1,1997-06-17 03:04:10
967,9780552992091,2,2000-02-02 03:01:10
526,9781566630184,4,1986-01-19 18:55:41
890,9780618341238,1,1994-01-08 01:56:01
576,9780553374599,2,2020-08-18 11:11:55
865,9780691017778,5,2005-11-27 18:05:48
549,9780785116776,3,1989-03-24 20:41:38
675,9780783554617,2,2009-12-07 09:52:50
491,9780345475824,3,2005-02-02 09:55:32
198,9781575662459,4,2018-08-19 04:14:17
984,9780452284241,3,2000-10-12 06:13:08
291,9780312977672,5,1983-12-18 03:05:39
232,9780060882860,1,2002-02-14 10:29:48
309,9780300090956,5,1996-05-28 13:56:10
301,9780439071710,1,1983-09-12 19:08:30
743,9780521750844,5,1982-05-11 02:03:14
432,9780140441529,2,2009-09-11 18:00:45
626,9780743246989,4,2008-07-15 12:57:16
657,9780700607426,1,1980-05-19 03:51:02
413,9780425188132,1,1987-12-23 19:42:26
321,9781857988376,4,2003-06-26 10:55:21
826,9781400040360,3,1999-03-22 11:42:29
493,9780140144185,2,1998-05-16 03:22:11
205,9780743272070,2,1993-03-23 18:52:26
549,9781401903091,3,2010-08-26 06:38:42
558,9780684846941,3,2005-10-03 11:34:29
550,9780805076233,1,1991-04-08 04:30:36
776,9780553053197,5,2012-10-10 17:37:00
22,9780786819119,5,2004-02-02 13:23:34
546,9780451131362,1,1991-01-04 02:37:11
44,9781873448038,4,2020-11-20 05:08:45
806,9780441008933,4,1981-03-16 10:21:25
736,9781582293080,4,1982-10-08 09:10:45
