ISBN,CopyNumber,PatronID,CheckoutDate,DueDate,TimesRenewed,OverdueFee
9780635034700,4783,146,2020-09-15 09:53:27,2020-09-29 09:53:27,0,0
9780822549208,4390,777,2012-10-16 08:52:51,2012-11-13 08:52:51,1,0
9780140444087,3132,797,2014-11-02 16:40:05,2014-11-30 16:40:05,1,0
9780618574940,2376,545,2014-12-22 12:35:08,2015-02-02 12:35:08,2,0
9780375758256,2563,503,2013-05-16 17:00:19,2013-05-30 17:00:19,0,0
9780689845369,2179,399,2010-01-18 04:34:25,2010-02-15 04:34:25,1,0
9780553241600,366,804,2012-05-31 16:51:57,2012-07-12 16:51:57,2,0
9780060834821,644,486,2014-08-04 15:44:49,2014-08-18 15:44:49,0,0
9780452283862,2624,27,2017-12-27 08:05:19,2018-01-24 08:05:19,1,0
9789722332200,3046,306,2017-08-06 09:59:51,2017-08-20 09:59:51,0,0
9781591164418,2688,832,2018-08-31 03:12:10,2018-09-14 03:12:10,0,0
9780099285564,42,955,2016-03-28 21:08:26,2016-04-11 21:08:26,0,0
9780006751151,2174,421,2016-12-29 15:58:07,2017-01-12 15:58:07,0,0
9780821221846,659,610,2018-07-15 00:07:38,2018-07-29 00:07:38,0,0
9780811213769,3227,75,2013-11-04 01:08:55,2013-11-18 01:08:55,0,0
9780743284288,4550,500,2014-09-22 13:37:05,2014-10-06 13:37:05,0,0
9780195125986,1989,421,2010-11-13 11:24:16,2010-11-27 11:24:16,0,0
9780345464880,314,515,2010-02-02 19:58:22,2010-02-16 19:58:22,0,8.0
9780020442608,1641,967,2010-08-28 20:05:10,2010-09-11 20:05:10,0,12.0
9781841957173,2454,115,2020-05-25 07:33:08,2020-06-22 07:33:08,1,0
9781594771224,1354,583,2019-12-30 12:46:54,2020-01-13 12:46:54,0,8.0
9780684854670,4047,467,2017-04-02 13:17:38,2017-04-16 13:17:38,0,0
9780553578171,21,201,2012-02-08 14:18:34,2012-03-21 14:18:34,2,0
9780300098259,4119,495,2014-01-20 21:27:42,2014-02-17 21:27:42,1,0
9781421509594,4409,672,2016-10-29 01:40:10,2016-12-10 01:40:10,2,0
9781840220605,1546,498,2019-02-16 15:20:47,2019-03-16 15:20:47,1,0.5
9780231054751,2569,768,2012-04-06 07:23:18,2012-04-20 07:23:18,0,0
9781400040360,601,635,2016-04-10 08:53:32,2016-05-08 08:53:32,1,0
9781904919520,1545,14,2017-08-24 13:56:51,2017-09-07 13:56:51,0,2.0
9781586215804,3908,853,2017-11-20 10:39:24,2017-12-04 10:39:24,0,10.0
9788496454330,1520,161,2014-07-25 12:44:02,2014-08-08 12:44:02,0,0
9780425213971,2185,841,2017-11-13 11:02:34,2017-11-27 11:02:34,0,7.5
9780312424442,1580,299,2020-05-22 02:01:55,2020-06-05 02:01:55,0,0
9781566918084,4640,1000,2010-08-16 10:49:20,2010-08-30 10:49:20,0,7.0
9780394448046,357,430,2018-09-20 04:33:53,2018-10-04 04:33:53,0,0
9781581345278,2196,52,2010-07-04 19:17:02,2010-08-01 19:17:02,1,14.5
9780743211994,1723,496,2011-04-03 23:52:59,2011-04-17 23:52:59,0,0
9781879373563,4313,670,2013-02-09 00:16:20,2013-03-23 00:16:20,2,0
9780452282179,2048,66,2013-09-27 05:41:57,2013-10-25 05:41:57,1,5.0
9781560258506,4863,518,2011-09-27 14:49:17,2011-11-08 14:49:17,2,0
9780553572940,1063,935,2010-01-08 18:36:34,2010-02-05 18:36:34,1,0
9780553493849,3608,786,2018-01-28 23:50:14,2018-02-11 23:50:14,0,0
9780674802803,1773,983,2010-05-24 09:19:37,2010-06-21 09:19:37,1,0
9780785119272,545,741,2020-03-01 15:06:53,2020-03-29 15:06:53,1,0
9780785108115,3226,556,2013-05-09 01:22:31,2013-06-06 01:22:31,1,0
9781844164035,3752,168,2020-11-06 14:48:35,2020-12-04 14:48:35,1,0
9781565124509,1286,544,2017-11-19 07:48:58,2017-12-03 07:48:58,0,0
9780821746219,1861,986,2019-11-15 19:41:20,2019-11-29 19:41:20,0,0
9780446618670,2683,969,2017-04-07 02:17:33,2017-05-05 02:17:33,1,0
9780805069860,2434,365,2010-07-16 17:55:28,2010-08-27 17:55:28,2,0
9780345407863,2520,633,2015-04-25 05:25:16,2015-05-09 05:25:16,0,0
9780929587783,1009,521,2016-10-11 16:43:25,2016-11-08 16:43:25,1,0
9780261102149,349,189,2010-10-15 14:37:45,2010-10-29 14:37:45,0,0
9780975323113,1033,753,2017-08-20 12:11:15,2017-09-03 12:11:15,0,14.5
9781555974329,3288,406,2018-01-17 16:04:17,2018-01-31 16:04:17,0,4.0
9780552997775,4061,990,2013-09-30 13:41:21,2013-11-11 13:41:21,2,0
9780140443943,3718,891,2012-02-03 17:14:03,2012-02-17 17:14:03,0,0
9783499222504,2481,64,2011-12-22 18:01:30,2012-01-19 18:01:30,1,0
9780822316411,858,231,2019-04-30 00:36:19,2019-06-11 00:36:19,2,0
9780465008025,235,271,2011-01-30 08:25:34,2011-02-13 08:25:34,0,0
9780375502262,1904,705,2017-11-10 02:02:59,2017-11-24 02:02:59,0,0
9781423323235,2068,291,2011-01-01 15:12:08,2011-01-15 15:12:08,0,0
9780140057058,3148,220,2010-03-18 18:56:20,2010-04-01 18:56:20,0,0
9780816639823,2471,916,2017-03-12 02:41:25,2017-03-26 02:41:25,0,0
9780375761423,3048,79,2014-08-04 03:02:32,2014-08-18 03:02:32,0,12.5
9781592220243,1936,520,2017-04-25 09:37:09,2017-05-23 09:37:09,1,10.5
9781401202224,117,450,2014-11-01 19:21:37,2014-11-15 19:21:37,0,0
9781569708842,263,533,2015-02-24 21:27:49,2015-03-10 21:27:49,0,0
9780425193723,16,388,2015-06-21 21:08:01,2015-07-05 21:08:01,0,8.5
9780316010733,1802,93,2011-10-01 03:39:39,2011-10-29 03:39:39,1,0
9781593080587,2953,972,2011-11-27 08:38:15,2011-12-11 08:38:15,0,0
9780060556501,819,192,2014-05-26 05:58:20,2014-06-09 05:58:20,0,0
9780688052300,1771,621,2015-07-31 10:25:55,2015-08-14 10:25:55,0,0
9780763631208,4702,584,2019-01-31 04:30:38,2019-02-14 04:30:38,0,4.5
9780345345110,2467,516,2012-02-03 02:14:59,2012-03-02 02:14:59,1,0
9780374524920,4602,929,2019-09-13 06:50:20,2019-09-27 06:50:20,0,0
9781400033423,3626,573,2015-07-29 16:05:30,2015-08-26 16:05:30,1,4.5
9780141439631,2101,712,2018-11-05 01:26:39,2018-11-19 01:26:39,0,0
9780876856833,4780,198,2015-06-25 11:09:18,2015-07-09 11:09:18,0,5.5
9781557046550,3731,902,2017-12-08 17:48:29,2017-12-22 17:48:29,0,0
9780806115603,3522,282,2018-04-18 09:12:33,2018-05-16 09:12:33,1,0
9780881792065,1007,703,2017-05-29 13:20:59,2017-07-10 13:20:59,2,0
9780156030205,1385,409,2019-04-29 20:03:25,2019-05-13 20:03:25,0,0
9780747571773,3774,422,2014-12-26 06:53:58,2015-01-09 06:53:58,0,0
9780060245603,3988,40,2013-07-26 08:04:53,2013-08-09 08:04:53,0,0
9780143039990,77,375,2011-02-21 14:14:58,2011-03-07 14:14:58,0,15.0
9780143034353,4803,847,2016-11-22 14:08:40,2016-12-06 14:08:40,0,11.5
9780064408745,1197,957,2012-01-19 04:49:01,2012-02-02 04:49:01,0,0
9780060511104,3913,645,2017-04-27 10:40:53,2017-05-25 10:40:53,1,10.0
9781587150883,1892,464,2020-05-06 13:51:58,2020-06-03 13:51:58,1,0
9780521431088,1700,261,2012-07-11 10:02:53,2012-07-25 10:02:53,0,0
9780142002803,369,337,2018-10-20 11:11:02,2018-11-03 11:11:02,0,2.5
9780307344670,1278,347,2019-09-08 07:12:53,2019-09-22 07:12:53,0,7.5
9780441788385,3907,861,2015-04-01 00:57:17,2015-04-15 00:57:17,0,0
9780571169207,1255,394,2010-07-30 10:05:38,2010-08-13 10:05:38,0,12.0
9784088731100,179,156,2015-07-28 00:08:29,2015-08-11 00:08:29,0,8.0
9780972167482,1195,538,2011-05-15 03:53:49,2011-06-26 03:53:49,2,1.0
9780306810701,4092,106,2013-06-05 18:27:54,2013-07-03 18:27:54,1,0
9781416509646,555,2,2017-04-19 14:52:28,2017-05-03 14:52:28,0,0
9780786943333,3020,986,2013-09-22 15:26:28,2013-10-20 15:26:28,1,5.0
9780316926607,4347,840,2011-08-31 00:12:22,2011-09-14 00:12:22,0,0
9781589943070,2619,756,2016-03-25 01:12:38,2016-04-08 01:12:38,0,10.5
9781593080235,2114,303,2013-07-03 14:45:52,2013-07-17 14:45:52,0,8.0
9781594200939,1153,430,2018-11-30 22:30:15,2018-12-28 22:30:15,1,0
9780385023511,1859,495,2020-07-10 17:35:33,2020-08-07 17:35:33,1,0
9781585678136,3573,278,2020-01-29 00:20:29,2020-02-12 00:20:29,0,0
9780060787035,2514,822,2014-12-02 14:05:35,2014-12-16 14:05:35,0,0
9780446600347,4552,959,2020-06-29 22:01:42,2020-07-13 22:01:42,0,13.5
9780758210944,1781,572,2017-02-04 00:36:54,2017-02-18 00:36:54,0,0
9780156031196,3413,162,2013-03-02 03:40:58,2013-03-30 03:40:58,1,0
9780064420808,1387,885,2012-06-11 14:09:49,2012-07-09 14:09:49,1,0
9788497939218,1022,82,2018-03-18 21:10:23,2018-04-01 21:10:23,0,0
9780439023313,1074,959,2011-12-16 20:11:53,2011-12-30 20:11:53,0,0
9780965307796,1437,71,2015-08-29 00:44:28,2015-09-12 00:44:28,0,0
9780192836014,868,443,2020-04-12 02:29:29,2020-05-10 02:29:29,1,0
9780563524748,4395,27,2013-08-10 03:55:02,2013-09-07 03:55:02,1,0
9781416520382,1260,736,2011-10-27 05:14:41,2011-11-24 05:14:41,1,6.0
9780156272506,782,87,2019-03-29 06:13:20,2019-04-26 06:13:20,1,0
9780312423735,820,560,2017-01-15 04:26:35,2017-01-29 04:26:35,0,0
9780804831901,121,32,2018-06-15 18:50:58,2018-07-13 18:50:58,1,0
9780821778258,4619,566,2011-07-05 20:10:47,2011-08-02 20:10:47,1,0
9781558749603,4491,471,2016-10-18 12:22:12,2016-11-01 12:22:12,0,0
9780451219442,3090,550,2013-03-11 20:47:41,2013-03-25 20:47:41,0,0
9780099462255,4995,776,2014-03-31 02:14:43,2014-04-14 02:14:43,0,0
9780375814686,1421,848,2018-06-21 01:05:12,2018-07-05 01:05:12,0,12.0
9782268043180,188,708,2016-05-10 23:24:49,2016-06-07 23:24:49,1,2.5
9780977795306,1082,434,2010-09-13 14:47:07,2010-09-27 14:47:07,0,0
9781576753514,2517,443,2019-09-10 15:44:44,2019-09-24 15:44:44,0,0
9780553243567,3931,956,2013-06-03 05:17:37,2013-06-17 05:17:37,0,0
9781416908166,655,791,2017-06-29 17:59:08,2017-08-10 17:59:08,2,0
9781841482644,963,448,2013-03-12 16:57:42,2013-04-09 16:57:42,1,0
9780006482642,309,876,2011-01-10 17:53:07,2011-01-24 17:53:07,0,0
9780679726487,1999,344,2019-07-31 01:45:36,2019-09-11 01:45:36,2,0
9782840555520,151,388,2010-12-17 07:18:51,2010-12-31 07:18:51,0,5.0
9780310263456,3390,493,2015-12-20 12:35:28,2016-01-03 12:35:28,0,0
9780968303177,2081,227,2018-09-21 02:28:49,2018-10-19 02:28:49,1,12.0
9780261102422,880,625,2018-08-12 19:47:22,2018-08-26 19:47:22,0,12.0
9780142302330,3665,157,2017-01-02 05:10:37,2017-01-16 05:10:37,0,0
9780345442123,3824,67,2016-07-16 02:38:49,2016-07-30 02:38:49,0,11.5
9780312304461,2052,238,2011-02-01 20:51:46,2011-03-01 20:51:46,1,0
9781884612473,2846,207,2014-03-27 02:05:29,2014-05-08 02:05:29,2,12.5
9780142405499,3361,21,2017-12-27 02:10:34,2018-02-07 02:10:34,2,5.0
9780786179954,3096,262,2018-04-08 00:00:12,2018-04-22 00:00:12,0,0
9780965045643,2826,375,2017-05-18 16:30:05,2017-06-01 16:30:05,0,4.5
9780060542382,4061,35,2017-10-19 09:49:42,2017-11-02 09:49:42,0,1.5
9780451527349,4835,481,2019-03-01 09:26:22,2019-03-15 09:26:22,0,14.5
9780961472825,464,738,2015-12-12 20:08:30,2016-01-09 20:08:30,1,0
9780449910283,1392,254,2018-11-20 02:59:55,2018-12-18 02:59:55,1,0
9780812509670,4284,681,2014-10-14 09:25:32,2014-10-28 09:25:32,0,0
9780486404882,2378,445,2015-05-08 11:20:49,2015-05-22 11:20:49,0,0
9780735200302,2910,577,2011-06-22 20:45:27,2011-07-06 20:45:27,0,0
9780395606490,2150,518,2013-07-20 10:39:35,2013-08-31 10:39:35,2,3.0
9780520240582,2814,457,2016-09-26 23:20:07,2016-10-10 23:20:07,0,1.0
9780374280390,128,783,2016-05-23 02:37:13,2016-07-04 02:37:13,2,0
9780345417985,158,511,2015-10-07 01:28:47,2015-11-04 01:28:47,1,0
9780441008476,3582,66,2015-08-12 19:56:13,2015-08-26 19:56:13,0,0
9780553586619,1053,891,2010-04-01 18:47:03,2010-05-13 18:47:03,2,0
9780143104933,3724,382,2018-04-06 19:58:05,2018-04-20 19:58:05,0,0
9780691102962,1545,394,2019-02-25 18:52:12,2019-03-25 18:52:12,1,5.0
9780192824547,3037,144,2016-03-01 14:42:37,2016-04-12 14:42:37,2,0
9780226424156,3327,973,2015-09-13 19:43:14,2015-09-27 19:43:14,0,0
9780439368513,4377,518,2013-01-18 06:51:59,2013-03-01 06:51:59,2,9.0
9780140447477,4838,960,2016-07-10 00:48:42,2016-08-21 00:48:42,2,0
9780872205857,2616,314,2010-07-31 13:00:59,2010-09-11 13:00:59,2,0
9780156029025,3318,983,2010-03-10 13:51:48,2010-03-24 13:51:48,0,0
9781878825049,4369,195,2018-07-17 22:54:57,2018-07-31 22:54:57,0,0
9781570625190,486,414,2014-12-15 07:56:09,2014-12-29 07:56:09,0,0
9780515140774,3129,642,2016-09-28 07:06:56,2016-10-12 07:06:56,0,0
9780330491235,4935,298,2012-02-06 22:11:03,2012-03-05 22:11:03,1,0
9780198145707,4883,910,2012-10-06 13:20:46,2012-10-20 13:20:46,0,0
9781569803103,1347,369,2011-09-23 01:35:59,2011-10-21 01:35:59,1,0
9781591583660,2604,490,2018-12-09 16:49:21,2019-01-20 16:49:21,2,7.0
9780764587269,4509,477,2018-08-18 17:58:40,2018-09-01 17:58:40,0,3.5
9780425159545,4286,537,2011-05-29 00:57:30,2011-06-12 00:57:30,0,0
9780060086244,2620,473,2010-09-11 03:31:07,2010-09-25 03:31:07,0,3.0
9780805413991,1527,287,2015-08-18 09:18:53,2015-09-15 09:18:53,1,0
9780060096687,1300,135,2016-11-03 03:56:47,2016-11-17 03:56:47,0,7.5
9780061098017,1009,971,2020-10-30 12:49:41,2020-12-11 12:49:41,2,0
9780060557812,1521,21,2018-02-08 10:33:54,2018-03-22 10:33:54,2,0
9780099481683,2883,979,2019-05-12 00:15:23,2019-06-23 00:15:23,2,0.5
9780618517657,2767,914,2012-10-02 22:58:30,2012-10-30 22:58:30,1,0
9780143034360,4012,152,2019-10-16 04:15:25,2019-10-30 04:15:25,0,0
9780195143737,231,36,2016-01-21 01:08:15,2016-02-04 01:08:15,0,0
9781558743748,4486,478,2014-05-06 20:37:10,2014-05-20 20:37:10,0,0
9780375813757,3224,274,2020-08-22 20:39:15,2020-09-05 20:39:15,0,0
9780099478393,3769,569,2011-11-04 11:31:50,2011-12-02 11:31:50,1,0
9780872206786,2320,957,2012-05-15 00:47:18,2012-06-26 00:47:18,2,0
9781585673384,1068,628,2011-09-23 11:11:55,2011-10-21 11:11:55,1,0
9781400097029,1899,161,2010-02-04 12:40:41,2010-02-18 12:40:41,0,0
9780515136944,356,777,2013-03-21 23:34:39,2013-04-04 23:34:39,0,0
9780307278586,2798,256,2015-10-15 03:47:31,2015-10-29 03:47:31,0,0
9780131730366,2461,921,2015-04-11 16:24:05,2015-04-25 16:24:05,0,13.5
9781421504032,3148,659,2015-05-22 21:23:31,2015-07-03 21:23:31,2,0
9780679431374,4290,764,2017-07-19 14:51:49,2017-08-02 14:51:49,0,13.5
9780792274575,1708,717,2012-12-03 19:50:28,2012-12-17 19:50:28,0,0
9781591165835,524,357,2012-11-16 14:51:25,2012-11-30 14:51:25,0,0
9780689818363,340,836,2017-05-26 23:26:45,2017-06-23 23:26:45,1,11.0
9784091263919,4354,581,2020-01-29 06:43:56,2020-02-12 06:43:56,0,0
9780141439969,3075,249,2010-07-19 06:10:56,2010-08-16 06:10:56,1,13.0
9780156007474,975,992,2019-02-23 06:52:23,2019-03-09 06:52:23,0,0
9781579546465,4224,732,2015-01-01 12:12:45,2015-01-15 12:12:45,0,0
9780393326710,3771,503,2017-06-18 05:54:42,2017-07-02 05:54:42,0,15.0
9780805081459,1899,742,2017-12-31 12:55:07,2018-01-14 12:55:07,0,9.0
9780763616250,2354,481,2016-07-24 03:11:42,2016-08-07 03:11:42,0,0
9780744520057,4443,790,2014-12-29 11:31:31,2015-01-26 11:31:31,1,8.5
9780872207332,2601,689,2011-02-22 16:26:41,2011-03-08 16:26:41,0,3.5
9780224063029,4265,837,2016-03-27 14:33:49,2016-04-10 14:33:49,0,0
9780395051566,1214,209,2014-12-06 11:16:58,2014-12-20 11:16:58,0,0
9780451208644,1881,414,2018-10-10 21:53:01,2018-10-24 21:53:01,0,0.5
9781416500292,3060,364,2011-09-02 21:47:41,2011-10-14 21:47:41,2,0
9780140441451,1695,85,2016-10-11 04:37:14,2016-11-08 04:37:14,1,0
9780425207970,1616,72,2010-04-26 14:45:42,2010-05-10 14:45:42,0,0
9781585676606,1697,845,2018-04-22 10:31:09,2018-05-20 10:31:09,1,12.0
9780878937202,1413,101,2016-03-31 03:26:45,2016-04-14 03:26:45,0,0
9780596006624,3460,627,2010-10-01 14:54:55,2010-10-15 14:54:55,0,0
9780316013277,4957,814,2013-03-31 23:49:57,2013-05-12 23:49:57,2,0
9781855495098,4402,196,2019-05-13 22:47:46,2019-06-24 22:47:46,2,0
9784088731445,4860,629,2019-09-05 09:00:07,2019-10-17 09:00:07,2,5.0
9780439294843,4503,187,2014-12-01 15:19:43,2014-12-29 15:19:43,1,12.0
9780060667412,4887,356,2017-02-13 21:16:24,2017-03-27 21:16:24,2,0
9780756400439,391,242,2015-07-27 19:07:58,2015-08-10 19:07:58,0,0
9781740594776,4014,936,2015-12-05 20:58:49,2015-12-19 20:58:49,0,0
9781563054426,1748,893,2015-08-02 04:30:51,2015-09-13 04:30:51,2,0
9780486651910,2289,741,2013-12-21 05:50:26,2014-02-01 05:50:26,2,0
9784770027726,2194,839,2013-06-01 19:54:23,2013-07-13 19:54:23,2,12.0
9780446610223,4295,332,2018-11-13 07:21:57,2018-11-27 07:21:57,0,0
9780374525118,2786,118,2020-10-12 02:27:02,2020-11-09 02:27:02,1,0
9781568984957,131,479,2010-11-15 22:19:32,2010-12-13 22:19:32,1,0
9780826414533,4912,306,2014-01-29 23:26:35,2014-02-12 23:26:35,0,9.5
9780310257868,658,626,2014-05-22 07:21:10,2014-06-05 07:21:10,0,13.5
9780345495839,3670,130,2016-01-04 23:27:10,2016-02-01 23:27:10,1,0
9780141182865,1748,121,2014-12-14 11:27:49,2015-01-11 11:27:49,1,8.5
9780373802548,1440,689,2017-11-08 06:07:03,2017-12-06 06:07:03,1,0
9780345466396,2485,837,2020-11-29 07:53:31,2020-12-27 07:53:31,1,0
9780425205952,3113,774,2014-07-15 09:37:35,2014-07-29 09:37:35,0,10.0
9780141441481,3023,280,2010-11-06 16:41:13,2010-11-20 16:41:13,0,0
9780843955002,2227,353,2018-11-07 21:55:48,2018-12-19 21:55:48,2,0
9780091906818,6,102,2019-12-05 08:44:59,2020-01-16 08:44:59,2,0
9780425021873,1767,883,2011-09-06 14:07:08,2011-09-20 14:07:08,0,0
9780061120077,282,699,2016-08-18 14:07:51,2016-09-01 14:07:51,0,0
9780552152952,866,310,2018-04-26 08:02:23,2018-05-10 08:02:23,0,0
9780312336240,3902,886,2018-01-03 21:36:46,2018-01-17 21:36:46,0,0
9780486435503,2191,147,2011-05-28 14:58:17,2011-06-11 14:58:17,0,0
9780316955133,1962,674,2020-06-11 14:17:41,2020-06-25 14:17:41,0,10.5
9780142180006,2974,990,2014-01-29 14:19:38,2014-02-12 14:19:38,0,0
9781932958096,426,451,2016-05-17 12:41:41,2016-05-31 12:41:41,0,0
9780425204665,1430,951,2011-07-25 03:40:38,2011-08-08 03:40:38,0,0
9780143034759,3514,870,2013-02-02 13:13:36,2013-02-16 13:13:36,0,0
9781586631987,4554,533,2010-10-12 15:05:04,2010-11-09 15:05:04,1,11.5
9781570671043,2919,606,2012-02-22 13:06:19,2012-03-07 13:06:19,0,14.5
9780446675536,413,881,2013-09-23 19:09:41,2013-10-21 19:09:41,1,2.0
9780140442243,3053,156,2011-05-02 02:30:28,2011-05-16 02:30:28,0,0
9780515128550,4709,815,2011-08-12 18:51:09,2011-08-26 18:51:09,0,10.0
9780764551536,4042,90,2017-10-13 23:06:56,2017-11-24 23:06:56,2,6.5
9780751506419,886,17,2014-04-19 22:21:17,2014-05-31 22:21:17,2,0
9781573220828,4288,631,2015-05-19 23:26:24,2015-06-02 23:26:24,0,0
9780140185331,4914,287,2019-02-10 23:43:49,2019-02-24 23:43:49,0,0
9780670910618,1132,687,2020-07-13 11:08:27,2020-08-10 11:08:27,1,0
9780006496922,1459,915,2013-08-02 16:21:12,2013-09-13 16:21:12,2,0
9780374527051,2934,362,2014-10-30 00:49:05,2014-11-27 00:49:05,1,6.5
9784770028037,3225,307,2016-04-08 05:09:57,2016-04-22 05:09:57,0,0
9780394704371,2163,224,2010-02-13 11:41:07,2010-02-27 11:41:07,0,11.0
9780198321460,3728,225,2010-05-22 17:01:31,2010-06-05 17:01:31,0,0
9780743292498,1762,267,2015-09-07 00:22:51,2015-09-21 00:22:51,0,10.0
9780786176274,489,213,2014-11-30 01:17:44,2014-12-14 01:17:44,0,2.5
9780393320039,3158,61,2012-01-07 00:59:37,2012-02-04 00:59:37,1,0
9780140436075,4268,700,2017-02-01 20:42:23,2017-03-15 20:42:23,2,0
9781400098040,1985,477,2019-02-16 15:48:25,2019-03-02 15:48:25,0,0
9780786229987,1820,44,2012-12-01 16:19:29,2012-12-15 16:19:29,0,0
9780425188224,265,56,2015-10-07 19:19:04,2015-11-04 19:19:04,1,0
9780140443486,664,253,2012-09-04 17:15:59,2012-09-18 17:15:59,0,3.0
9780451131362,1560,690,2014-08-31 11:17:36,2014-10-12 11:17:36,2,0
9780671743079,2608,759,2020-01-03 00:48:48,2020-01-31 00:48:48,1,0
9780440421702,3927,898,2013-04-17 12:28:26,2013-05-15 12:28:26,1,0
9780345484086,676,633,2012-10-11 00:47:40,2012-10-25 00:47:40,0,10.0
9780684849300,2717,931,2018-06-04 12:09:33,2018-06-18 12:09:33,0,0
9780446692632,2727,344,2013-12-28 09:43:42,2014-01-25 09:43:42,1,0
9781903517284,3989,851,2013-05-27 10:33:17,2013-06-10 10:33:17,0,0
9780529123459,947,693,2020-10-09 11:28:11,2020-10-23 11:28:11,0,0
9781563896002,1199,887,2019-05-05 20:44:13,2019-05-19 20:44:13,0,0
9780671042851,2618,502,2012-05-28 04:51:24,2012-06-11 04:51:24,0,0
9781572308688,1576,695,2012-05-09 22:34:23,2012-05-23 22:34:23,0,0
9781400000746,358,421,2011-07-08 06:45:48,2011-07-22 06:45:48,0,7.5
9780743286978,3263,865,2018-09-29 22:47:34,2018-10-13 22:47:34,0,0
9780375704710,1622,617,2017-06-09 22:10:31,2017-07-07 22:10:31,1,0
9781595690555,857,950,2011-03-22 01:02:19,2011-04-05 01:02:19,0,15.0
9780345422910,1555,193,2020-04-03 11:50:12,2020-05-01 11:50:12,1,0
9780446698870,1293,501,2016-01-03 10:23:55,2016-02-14 10:23:55,2,0
9780156029063,2287,248,2010-01-03 14:04:29,2010-01-17 14:04:29,0,0
9780786855377,1428,541,2012-12-16 04:09:41,2012-12-30 04:09:41,0,0
9781576751725,3314,389,2016-07-14 14:30:59,2016-07-28 14:30:59,0,0
9780756403164,2495,900,2012-02-26 03:29:32,2012-03-11 03:29:32,0,0
9780399234767,2530,549,2018-04-03 07:37:58,2018-05-15 07:37:58,2,0
9780553588187,4799,691,2016-06-04 09:50:05,2016-07-16 09:50:05,2,0
9780143039570,4136,730,2016-11-05 23:13:30,2016-11-19 23:13:30,0,0
9780393061239,3187,429,2018-11-13 22:06:41,2018-12-11 22:06:41,1,0
9780345424624,3455,409,2014-09-25 05:46:31,2014-11-06 05:46:31,2,0
9780756401139,4673,578,2020-04-27 15:08:44,2020-05-11 15:08:44,0,0
9784091263995,2636,616,2013-08-01 23:42:05,2013-09-12 23:42:05,2,0
9780786809196,2874,985,2010-04-15 22:16:45,2010-05-13 22:16:45,1,0
9780345486585,4341,538,2011-12-27 16:37:25,2012-01-10 16:37:25,0,13.5
9781551668659,4784,451,2015-11-04 23:04:39,2015-11-18 23:04:39,0,0
9780786718610,929,457,2014-11-10 13:38:52,2014-12-08 13:38:52,1,1.0
9780440221661,732,619,2016-09-06 00:25:38,2016-10-04 00:25:38,1,0
9780393927542,1853,622,2017-06-20 14:34:52,2017-08-01 14:34:52,2,1.0
9780765316929,4676,718,2015-04-21 01:09:47,2015-05-19 01:09:47,1,0
9780439574273,1298,587,2017-06-13 19:11:22,2017-06-27 19:11:22,0,0
9780843956047,667,439,2011-09-06 17:04:47,2011-10-18 17:04:47,2,0
9780306808906,3949,96,2014-11-25 02:08:50,2014-12-09 02:08:50,0,3.5
9780679730613,1158,727,2012-01-07 07:49:27,2012-01-21 07:49:27,0,0
9780806523491,2750,497,2013-10-17 02:26:20,2013-11-28 02:26:20,2,8.5
9780517222850,1559,495,2020-02-10 10:20:12,2020-02-24 10:20:12,0,11.5
9781565124950,3886,588,2018-09-20 21:19:16,2018-10-18 21:19:16,1,0
9780449201497,3013,162,2016-07-13 15:39:14,2016-07-27 15:39:14,0,0
9781575667225,2654,755,2010-12-16 16:10:41,2010-12-30 16:10:41,0,0
9780345467324,4631,785,2012-06-25 16:26:45,2012-07-09 16:26:45,0,0
9780439080941,2954,720,2019-12-01 10:36:24,2020-01-12 10:36:24,2,0
9780843951424,1370,396,2019-06-18 10:44:39,2019-07-02 10:44:39,0,0
9780375702709,3763,382,2011-10-08 00:18:02,2011-10-22 00:18:02,0,0.5
9781598530025,3708,600,2013-01-03 11:08:24,2013-01-17 11:08:24,0,0
9781560970705,2617,920,2018-08-16 19:25:37,2018-09-27 19:25:37,2,0
9780345461629,4258,67,2016-10-04 01:20:49,2016-11-15 01:20:49,2,0.5
9780765308702,2704,329,2018-03-11 01:22:58,2018-03-25 01:22:58,0,0
9780521667920,1531,164,2016-08-06 09:18:03,2016-09-03 09:18:03,1,0
9783596283491,1311,81,2011-12-09 03:25:59,2011-12-23 03:25:59,0,0
9780752849188,3057,836,2015-01-09 09:09:42,2015-01-23 09:09:42,0,0
9780441011339,3738,195,2013-07-05 07:44:09,2013-07-19 07:44:09,0,0
9780674295032,4525,612,2018-12-19 20:39:28,2019-01-02 20:39:28,0,0
9781883011383,3793,963,2014-04-22 15:13:20,2014-05-20 15:13:20,1,0
9780689865404,4989,287,2013-10-07 20:08:56,2013-11-04 20:08:56,1,9.5
9780345484307,1472,635,2019-01-18 10:54:58,2019-02-15 10:54:58,1,15.0
9780674993389,1318,512,2019-03-11 07:31:53,2019-03-25 07:31:53,0,0
9780439087308,3571,428,2010-05-21 08:50:22,2010-06-18 08:50:22,1,0
9780800638184,2253,961,2015-08-24 21:10:10,2015-09-07 21:10:10,0,0
9780439405607,3421,418,2015-03-02 07:14:35,2015-04-13 07:14:35,2,0
9780446300001,194,258,2017-02-16 05:55:19,2017-03-16 05:55:19,1,0
9780060554736,1265,930,2018-07-20 15:38:56,2018-08-17 15:38:56,1,0
